additives_n,nutrition_grade_fr,pnns_groups_1,energy_100g,fat_100g,saturated_fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g
2,c,Fat and sauces,2200,60,24,0.5,0.5,0.5,0.5,0.3302,0.13
5,e,Beverages,1172,17,12,29,24,0.9,3,0.2286,0.09
,d,Fat and sauces,2200,60,24,0.5,0.5,0.5,0.5,1.524,0.6
2,d,Fat and sauces,3400,92,11,0,0,,0,0,0
1,e,Salty snacks,2274,32.9,16.6,58.2,14.8,,3.7,1.9,0.748031496
,b,Milk and dairy products,316,4.1,2.6,5.1,4.5,,4.5,0.2,0.078740157
0,b,Fish Meat Eggs,638,11,3.3,0.6,0.5,,13,0.3,0.118110236
4,b,Fish Meat Eggs,638,11,3.3,0.6,0.5,,13,0.32,0.125984252
,e,unknown,1807,15,9.4,64,45,1.2,9,0.37,0.145669291
1,e,Sugary snacks,2573,46,8.2,46,42,0.4,6.1,0.0508,0.02
,d,Sugary snacks,2261,37.9,8,39.5,36.2,8.9,6.8,0.5,0.196850394
,e,Salty snacks,2277,34,16,55,1.4,2.8,3.6,2,0.787401575
3,d,Fat and sauces,1200,26,2,11,8,,0.6,1.39954,0.551
5,d,Milk and dairy products,1100,16,14,23,21,,3.5,0.12,0.047244094
7,d,Milk and dairy products,1100,17,16,22,20,,3,0.180086,0.0709
2,d,Fat and sauces,660,12,0.7,6,0.5,,7,6.3,2.480314961
4,d,Milk and dairy products,1400,19,16,32,23,3.5,4.5,0.2794,0.11
0,c,Cereals and potatoes,1485,0.5,0.1,86,0.5,1,0.5,0.01,0.003937008
0,c,Cereals and potatoes,1487,0.5,0.1,86,0.5,1,0.5,0.01,0.003937008
0,c,Beverages,17,0,0,0.5,0.5,0,0.5,0,0
0,c,Beverages,17,0,0,0.5,0.5,,0.5,0,0
3,d,Salty snacks,800,14,6,4.5,0.1,,12,2.1,0.826771654
0,c,Beverages,17,0,0,0.5,0.5,,0.5,0,0
,e,unknown,1766,15,7.8,63,44,1.4,9,0.381,0.15
1,b,Fruits and vegetables,180,2,1,5,2,1.5,0.7,0.69088,0.272
1,b,Composite foods,180,2,0.7,4.5,2,1.5,0.7,0.68072,0.268
0,b,Beverages,17,0,0,0,0,0,0.5,0,0
0,b,Beverages,17,0,0,0,0,0,0.5,0,0
1,b,Composite foods,180,2.5,0.3,4.5,2,1,0.7,0.7112,0.28
0,b,Beverages,0,0,0,0,0,0,0.5,0,0
1,b,Composite foods,160,1.5,0.5,4.5,1.5,1,0.8,0.8128,0.32
1,b,Fruits and vegetables,180,2,1,5,2,1.5,0.7,0.69088,0.272
1,b,Fruits and vegetables,140,2,0.5,3.5,0.9,0.8,0.6,0.635,0.25
0,c,Beverages,17,0,0,0.5,0.5,,0.5,0,0
1,b,Fruits and vegetables,180,2,1,5,2,1.5,0.7,0.69,0.271653543
5,c,Fat and sauces,1300,35,7.8,1,0.1,0.5,0.1,0.7366,0.29
4,c,Fat and sauces,2259,60,12,0.5,0.5,0.5,0.5,0.508,0.2
5,c,Fat and sauces,2230,60,12,0.5,0.5,,0.5,0.51,0.200787402
0,e,unknown,1790,19.5,9.3,55,31.4,6,0.3,1.2,0.472440945
0,e,unknown,3048,80,31,3.5,1.7,,1.7,1.5,0.590551181
,d,Fat and sauces,2800,76,6,0.5,0.5,,1,0.75,0.295275591
2,c,Fat and sauces,362,5.5,3.33,7.33,1,0.833,1.83,0.983,0.387
0,e,unknown,2260,31.9,18.6,54,42.6,,7.6,0.432,0.17007874
,e,unknown,2032,20.4,12.5,68.9,66.6,,4.8,0.12,0.047244094
1,e,unknown,2340,34.7,8.4,57.9,57.7,,2.6,0.2,0.078740157
3,e,Sugary snacks,1700,27,16,37,29,2.5,6,0.38,0.149606299
3,d,Sugary snacks,1800,29,11,32,27,3,9,0.48,0.188976378
,e,Sugary snacks,1500,13,7,55,33,2,4.5,0.98,0.385826772
8,d,Milk and dairy products,1400,22,16,28,26,0.9,3,0.1016,0.04
4,d,Fat and sauces,1300,29,3,7,1.5,,5,4.3,1.692913386
6,d,Fat and sauces,1200,25,2,12,9,,1,1.39954,0.551
0,d,Fat and sauces,410,0.1,0,23,22,,1,1.80086,0.709
1,c,Fat and sauces,380,0.1,0,22,17,,0.2,1.19888,0.472
3,d,Fat and sauces,1500,39,4.5,0.9,0.5,,0.5,1.1,0.433070866
0,e,unknown,1910,17.6,10.5,65.8,34,,6.8,0.5,0.196850394
0,c,Fruits and vegetables,130,0.2,0,7,6,,0.7,3.6,1.417322835
5,c,Fat and sauces,680,7,2,14,5,0.5,0.6,1.016,0.4
4,d,Fat and sauces,795,14,2.5,2.5,2,,3,4.572,1.8
2,d,Milk and dairy products,795,7.4,6.7,28,27,,2.5,0.1,0.039370079
10,d,Milk and dairy products,760,6,5,30,27,,2,0.11,0.043307087
4,c,Milk and dairy products,540,0.5,0.5,30,30,,0.6,0.026924,0.0106
1,e,Fat and sauces,3012,79,6,1.5,1.5,,1,1.4986,0.59
,e,unknown,1095,18,11.7,3.7,3.7,,20,3.7,1.456692913
3,d,Fat and sauces,2700,74,7,0.5,0.5,0,0.5,1.3,0.511811024
7,e,Milk and dairy products,1400,21,13,30,29,,5,0.15,0.059055118
7,d,Milk and dairy products,1090,17.3,10.9,23.6,22.7,,3.18,0.0864,0.034
4,c,Fat and sauces,2200,60,12,0.5,0.5,0.5,0.5,0.508,0.2
5,c,Fat and sauces,1316,35,7.8,1.1,0.5,,0.5,0.72,0.283464567
3,c,Fat and sauces,2200,60,24,0.5,0.5,0.5,0.5,0.3302,0.13
,e,unknown,2160,27,17,61,34,,6.3,0.5,0.196850394
6,e,unknown,1782,22,11,51,30,,5.1,0.56,0.220472441
1,b,Fruits and vegetables,133,1.3,0.6,3.4,1.1,1.1,0.8,0.68,0.267716535
1,b,Composite foods,175,1.8,1.1,4.9,2.2,1.5,0.7,0.69088,0.272
1,c,Fruits and vegetables,90,0.7,0.3,2.3,0.7,0.5,1.3,0.73,0.287401575
2,b,Fruits and vegetables,232,2.2,1,7.6,5,0.5,1.5,0.71,0.279527559
1,c,Fruits and vegetables,196,2.5,0.9,4.7,1.2,0.5,1.2,0.70104,0.276
1,b,Fruits and vegetables,212,2.7,1,4.7,1.6,0.9,1.4,0.7,0.275590551
1,c,Composite foods,182,2.1,1.1,4.6,1.5,0.9,1.1,0.69,0.271653543
1,c,Composite foods,182,2.1,1.1,4.6,1.5,0.9,1.1,0.69,0.271653543
1,b,Fruits and vegetables,184,1.9,0.2,5.7,2,1.1,0.7,0.76,0.299212598
1,c,Fruits and vegetables,196,2.5,0.9,4.7,1.2,0.5,1.2,0.7,0.275590551
3,b,Fruits and vegetables,222,2.2,0.2,6.2,2.5,0.6,1.7,0.82,0.322834646
1,b,Fruits and vegetables,180,2,1,5,2,1.5,0.7,0.69,0.271653543
4,e,unknown,1880,26,13,48,39,,6,0.42,0.165354331
1,c,Fat and sauces,832,7,1.4,29,7.7,,4.9,1.4,0.551181102
0,c,Beverages,17,0,0,0.5,0.5,,0.5,0,0
1,e,unknown,2229,30.1,15.9,58.9,40.2,,5.6,0.22,0.086614173
7,e,Milk and dairy products,1262,17,13,32,30,,3.7,0.14,0.05511811
0,b,Fruits and vegetables,111,0.5,0.1,4.3,1.8,1,0.7,0.804164,0.3166
0,e,unknown,3050,82,52,1,1,,1,0.1,0.039370079
9,e,Milk and dairy products,1346,21,16,30,28,,2.9,0.09,0.035433071
,d,Milk and dairy products,1208,19,13,27,23,,3.4,0.07,0.027559055
4,e,unknown,1380,0,0,67,67,,0,8.5,3.346456693
3,d,Sugary snacks,1289,13,8.1,41,34,2.5,6.7,0.38,0.149606299
0,c,Fat and sauces,271,0.5,0.1,15,10,,0.9,1.5,0.590551181
2,e,unknown,2351,39.4,31.8,44.8,42.4,,4.7,0.35,0.137795276
4,d,Fat and sauces,960,21,1.7,10,6.9,,1,1.89992,0.748
3,d,Fat and sauces,1176,27,2.6,8.7,8.4,,0.5,1.9,0.748031496
5,d,Milk and dairy products,1144,15,9.1,31,27,,3.5,0.24,0.094488189
4,d,Milk and dairy products,1257,18,9.3,30,25,,4.3,0.23,0.090551181
2,d,Fat and sauces,1117,26,2,8.8,4.9,,1,1.5,0.590551181
9,d,Milk and dairy products,919,12,10,25,19,,2.6,0.19,0.07480315
1,d,Fat and sauces,1145,26,2.1,9,5,,1.1,1.5,0.590551181
,d,Milk and dairy products,945,11,8.3,27,24,,3.9,0.12,0.047244094
,d,Fat and sauces,1170,25,2.1,12,9.2,,1.1,1.4,0.551181102
4,d,Fat and sauces,877,16,1.3,9.9,0.6,,5.7,4.8,1.88976378
5,d,Beverages,81,0.5,0.1,4.6,4.5,,0.5,0.03,0.011811024
5,e,Fat and sauces,2824,75,9,0.8,0.5,,1.9,1.6,0.62992126
2,d,Fat and sauces,408,0.5,0.1,22,18,,0.7,2,0.787401575
0,e,unknown,2590,70,21,0,0,,0,0.5,0.196850394
0,d,Fat and sauces,397,0.5,0.1,21,21,,1.4,2,0.787401575
1,e,Fat and sauces,2806,75,5.9,1.3,1.3,,1,1.4,0.551181102
5,c,Fat and sauces,2607,70,17,0.5,0.5,,0.5,0.41,0.161417323
5,d,Fat and sauces,2607,70,17,0.5,0.5,,0.5,1.4,0.551181102
0,e,unknown,1212,25.6,17.7,0.3,0.1,,15.3,2.5,0.984251969
0,c,Beverages,17,0,0,0.5,0.5,,0.5,0,0
3,d,Fat and sauces,634,0.7,0.1,35,30,,0.8,1.6,0.62992126
3,c,Fat and sauces,393,0.5,0.1,21,16,,0.8,1.3,0.511811024
,e,unknown,1871,22.2,11.3,55,27.1,1.6,6,1.1,0.433070866
4,d,Fat and sauces,1500,35,2.5,4.5,0.5,,5,4.2,1.653543307
4,c,Fat and sauces,2233,60,14,0.5,0.5,,0.5,0.41,0.161417323
6,d,Fat and sauces,1200,25,2,12,9,,1,1.39954,0.551
0,b,Fish Meat Eggs,527,3.2,1.2,7.2,0,0,17.2,1,0.394
5,e,unknown,2158,26,15,38,23,,32,0.2,0.078740157
9,c,Cereals and potatoes,356,3.4,1.8,10.8,0.4,,2.1,1.1,0.433070866
0,c,Beverages,17,0,0,0.5,0.5,0,0.5,0,0
0,e,unknown,1752,14,6.5,56,35,,15,0.32,0.125984252
6,d,Milk and dairy products,1400,19,15,38,27,2.5,3.5,0.254,0.1
0,c,Fruits and vegetables,62,0.49,0.099,1.3,0.49,,1,2.3,0.905511811
0,e,unknown,2425,44.9,28.3,32.5,27,,7,0.0211582,0.00833
5,c,Milk and dairy products,580,0.5,0.5,32,28,2,0.9,0.0508,0.02
2,c,Fat and sauces,650,11,0.6,3.5,2,1.5,7,5.842,2.3
5,e,unknown,1905,13.8,12.7,78.6,62.7,,3.2,0.64,0.251968504
2,d,Fat and sauces,1000,26,3,3,2,,0.5,4.318,1.7
3,c,Fat and sauces,1000,26,2,3,1.5,,0.5,1.69926,0.669
0,c,Fruits and vegetables,55,0.5,0.1,0.9,0.5,,1,2.3,0.905511811
1,e,Fat and sauces,3000,79,6,1.5,1.5,,1,1.5,0.590551181
0,c,Beverages,17,0,0,0.5,0.5,,0.5,0,0
0,c,Beverages,17,0,0,0.5,0.5,0,0.5,0,0
0,b,Beverages,0,0,0,0,-0.5,0,0,0,0
4,e,Beverages,126,0,0,6.8,6.8,0,0,0.0127,0.005
4,d,Fat and sauces,1220,26,2.2,14,8.3,0.5,1,1.4986,0.59
5,e,unknown,1710,10.9,10,73,52,,3.6,0.92,0.362204724
1,b,Composite foods,120,0.8,0.3,3.5,0.9,0.9,1.5,0.762,0.3
0,a,Composite foods,176,1.9,0.5,5.5,4,0.9,0.8,0.62992,0.248
0,c,Fat and sauces,280,3.2,0.64,7.2,4.8,1.2,2.4,1.28,0.504
1,c,Fruits and vegetables,176,1.9,0.9,5.8,3.3,0,0.7,0.82,0.322834646
1,c,Composite foods,190,2.5,1,5,2,0.5,0.9,0.8128,0.32
0,c,Beverages,17,0,0,0.5,0.5,,0.5,0,0
3,d,Fat and sauces,2775,75,29,0.5,0.5,,0.5,1.2,0.472440945
0,c,Composite foods,120,0.6,0.1,5,3,0.5,0.6,0.7366,0.29
0,c,Composite foods,237,4,1.8,4.1,0.7,0.7,0.9,0.7,0.275590551
1,c,Composite foods,180,2.5,1.5,4.5,2,0.7,1,0.8382,0.33
2,d,Fat and sauces,623,11,0.6,3.5,1.9,,7,5.7,2.244094488
0,c,Fruits and vegetables,63,0.5,0.1,1.5,0.5,,1,2.3,0.905511811
4,e,unknown,1728,18,6.9,60,33,,4.6,0.93,0.366141732
0,c,Beverages,17,0,0,0.5,0.5,0,0.5,0,0
,e,unknown,2316,34.1,21,55,52.1,1.7,5.8,0.13,0.051181102
0,c,Beverages,17,0,0,0.5,0.5,0,0.5,0,0
0,c,Beverages,17,0,0,0.5,0.5,0,0.5,0,0
4,c,Fat and sauces,2600,70,37,1,1,5,1,0.711,0.28
7,d,Milk and dairy products,780,9,6,23,21,0.5,3,0.2032,0.08
0,b,Fruits and vegetables,126,0.8,0.5,4.5,1,1.2,0.9,0.8128,0.32
0,b,Beverages,2,0,0,0,0,0,0.1,0,0
3,e,unknown,1227,23.3,21.2,21.5,0,,0,2.2,0.866141732
3,e,unknown,1964,27,16,52,37,1.1,5.7,0.35,0.137795276
0,c,Beverages,17,0,0,0.5,0.5,,0.5,0,0
6,e,Milk and dairy products,1380,22.5,16.2,27.5,23.8,,4.38,0.0887,0.0349
7,d,Milk and dairy products,1400,21,13,30,29,1.5,5,0.1524,0.06
7,d,Milk and dairy products,1300,19,14,29,27,,3.5,0.13,0.051181102
7,d,Milk and dairy products,1289,19,14,29,27,,3.6,0.13,0.051181102
6,e,Milk and dairy products,1259,17,12,33,31,,3.5,0.17,0.066929134
7,e,Milk and dairy products,1308,18,13,33,31,,4.2,0.16,0.062992126
1,e,unknown,2057,24,16,55,2,3.7,12,2.3,0.905511811
7,d,Milk and dairy products,1289,19,14,29,27,,3.6,0.13,0.051181102
7,e,Milk and dairy products,1259,17,12,33,31,,3.5,0.17,0.066929134
,d,Milk and dairy products,1400,18,15,39,27,2,3.5,0.1,0.039370079
4,c,Fat and sauces,1700,45,9,0.5,0.5,0.5,0.5,0.0254,0.01
2,e,unknown,2169,28.8,19,59.3,27,,4.5,0.33,0.12992126
2,b,Fat and sauces,717,10,0.4,9.3,5.9,,6.9,0.5,0.196850394
4,d,Fat and sauces,1000,21,3.5,12,7,,1,1.39954,0.551
6,d,Milk and dairy products,830,9,6,28,25,0.5,2.5,0.5842,0.23
1,d,Fat and sauces,1098,26,4.1,7.2,3.6,,0.9,1.89992,0.748
0,d,Fat and sauces,450,0.1,0.1,23,23,1.5,2,2.794,1.1
0,d,Fat and sauces,450,0.1,0.1,23,23,1.5,2,2.794,1.1
5,c,Fat and sauces,2222,60,15,0.5,0.5,,0.5,0.41,0.161417323
3,e,Fat and sauces,2800,73,7,2.5,1,,1.5,1.6,0.62992126
3,d,Fat and sauces,590,0.6,0.1,29,26,,0.8,1.7,0.669291339
,e,unknown,3404,92,11,0,0,0,0,0,0
1,d,Fat and sauces,540,0.6,0.5,27,23,,0.7,1.6002,0.63
5,d,Milk and dairy products,940,13,9,23,22,0.5,3,0.1016,0.04
2,d,Milk and dairy products,890,,10,27,21,,3,0.092,0.036220472
,e,unknown,2224,30,23.1,58,31.9,,7.5,0.3,0.118110236
0,d,Fat and sauces,356,0.1,0,19,19,,1,4.064,1.6
0,d,Fat and sauces,430,0.1,0,23,23,,1,2.19964,0.866
1,e,unknown,1490,10.7,3.57,60.7,17.9,,7.14,2.27,0.893
0,c,Beverages,4,0,0,0.5,0.5,,0.5,0,0
2,c,Composite foods,300,4.5,2.5,6,4,0.5,1,0.8382,0.33
1,b,Fruits and vegetables,162,1.9,0.6,4.4,1,0.8,0.6,0.635,0.25
1,c,Composite foods,179,2.1,0.8,5,2.2,0.5,0.9,0.77,0.303149606
1,b,Beverages,17,0,0,0,0,0,0.5,0,0
,e,unknown,1561,25.7,16.9,23.7,23.1,0,12.2,0,0
0,a,Composite foods,176,1.9,0.5,5.5,4,0.9,0.8,0.62992,0.248
1,b,Composite foods,280,4.5,2,6,3.5,1.5,1,0.7874,0.31
1,b,Fruits and vegetables,120,0.8,0.5,4.5,1,1,0.9,0.8128,0.32
,b,Fruits and vegetables,155,2,1.2,4,2.3,0.9,0.8,0.76,0.299212598
1,c,Composite foods,190,2.5,1,5,2,0.5,0.9,0.8128,0.32
0,b,Beverages,17,0,0,0,0,,0.5,0,0
,e,unknown,3350,93.3,13.3,0,0,0,0,0,0
6,d,Milk and dairy products,1100,14,10,27,26,,4,0.109982,0.0433
2,e,Beverages,180,0,0,10.6,10.6,,0,0,0
1,e,Beverages,160,0,0,9.2,9.1,,0,0.01,0.003937008
0,c,Fruits and vegetables,1396,0.4,0.03,75,63.4,,2.5,0.01,0.003937008
5,e,unknown,2272,39,19.1,42.2,9.3,3.9,5.9,10.4394,4.11
7,d,Salty snacks,1857,14,3.8,67.4,18.5,4.6,9.2,1.1,0.433070866
3,d,Salty snacks,1796,6.8,3.2,83.6,3.9,0.9,6.8,1.5,0.590551181
0,c,Milk and dairy products,280,0,0,15,14,,1.3,0.04,0.015748031
5,e,unknown,2243,38.2,18.9,42.6,11.5,3.1,5.4,12.5476,4.94
1,e,unknown,2360,35.6,14.4,55,41.8,,6.2,0.14986,0.059
2,e,Sugary snacks,2077,28.12,24.6,61.66,59.13,,3.48,0.49,0.192913386
0,c,Cereals and potatoes,1506,0.4,0.2,87,0.2,,0.6,0,0
0,e,unknown,3090,82.9,49.3,0.6,0.6,0,0.6,0,0
3,d,Fish Meat Eggs,863,14.2,3.6,7.7,0.2,0.8,11.8,2.51,0.988188976
10,d,Sugary snacks,1479,1.8,1.1,81,63,,2.1,0.03,0.011811024
4,d,Sugary snacks,1565,2.2,1.3,82,64,,2.3,0.1,0.039370079
3,d,Sugary snacks,1589,0,0,89,61,,0,1.1,0.433070866
6,d,Sugary snacks,1540,1.8,1.2,85,62,0.4,1.6,0,0
6,d,Sugary snacks,1566,2.2,1.3,82,64,0.54,2.3,0.0381,0.015
6,d,Sugary snacks,1423,0,0,76,56,0.2,4.9,0.2032,0.08
10,d,Sugary snacks,1522,1.3,0.8,85,69,,1.7,0.3,0.118110236
16,d,Sugary snacks,1424,0.3,0.2,76,51,0,5.4,0.08001,0.0315
7,d,Sugary snacks,1418,0.2,0.1,78,48,,4.8,0.04,0.015748031
20,d,Sugary snacks,1457,0.9,0.6,81,61,,3.3,0.19,0.07480315
4,d,Sugary snacks,1565,2.2,1.3,82,64,,2.3,0.1,0.039370079
6,d,Sugary snacks,1562,2,1,82,64,,2.5,0.1,0.039370079
7,d,Sugary snacks,1573,12.5,5.3,60.1,39,1.7,4.7,0.68,0.267716535
7,d,Sugary snacks,1558,0.18,0.16,88,51,,1.6,0,0
1,c,Cereals and potatoes,1125,0.9,0.2,54.2,0.6,,8.6,1.4,0.551181102
,e,unknown,2150,26.4,16.9,60.8,40.3,3,6.8,0.508,0.2
0,a,Cereals and potatoes,1566,6.8,1.3,60,2,10.9,12.6,2.00E-05,7.87E-06
3,d,Sugary snacks,1680,0,0,98,92,,0.6,0,0
0,a,Composite foods,916,13.15,1.6,23.7,0.7,6.8,8.2,0.83058,0.327
5,e,Beverages,123,0,0,7.2,7.2,0,0,0,0
1,e,,147,0,0,8.7,7.5,,0.2,0,0
0,a,Fruits and vegetables,90,0.5,0,2,2,2,2,0,0
0,d,Sugary snacks,1700,0,0,100,100,0,0,0,0
0,c,Fat and sauces,313,0,0,8.1,1.9,0,10.3,17.1196,6.74
0,d,Fat and sauces,450,0,0,6.9,3.9,0,9.7,9.1,3.582677165
0,d,Fat and sauces,450,0,0,6.9,3.9,,9.7,9.0932,3.58
5,e,unknown,2084,24.3,15.1,61.7,53.4,1.1,8.1,0.4064,0.16
0,e,Fat and sauces,1011,0,0,53,50,,3.8,7.6,2.992125984
1,e,Fat and sauces,1658,36,3.6,13,13,,4.4,2.8,1.102362205
3,c,Fat and sauces,295,3.1,0.4,8.3,4.5,,0.5,1.3,0.511811024
,d,Fat and sauces,435,0.1,0.1,23.2,22.8,,1.2,1.8,0.708661417
0,d,Fat and sauces,336,0.4,0.1,16.7,15.9,,1.7,2.30124,0.906
0,a,Fruits and vegetables,158,0.1,0,7.1,6.7,,1.6,0.249936,0.0984
0,d,Fat and sauces,440,0.1,0.1,24.1,23.7,0.7,0.9,2.286,0.9
0,d,Fat and sauces,476,0.1,0.1,25.3,24.8,,1.4,1.7,0.669291339
0,d,Fat and sauces,461,0.3,0.1,23.5,22.4,,1.3,1.8,0.708661417
0,c,Fat and sauces,282,3.6,0.2,6.4,5,,1.3,0.79,0.311023622
3,d,Fat and sauces,475,0.4,0.1,25.8,19.2,,1.3,2.6,1.023622047
6,e,unknown,2058,24.2,13.7,62,55.7,1.2,5.6,0.4064,0.16
7,e,unknown,2084,24.2,16,64.1,54.1,0,4.3,0.35,0.137795276
0,d,Fat and sauces,389,0.3,0.1,19.3,18.8,,1.2,1.6,0.62992126
1,d,Fat and sauces,655,0.2,0.1,35,34,,1,1.2,0.472440945
0,c,Fat and sauces,328,0.1,0.1,16.6,16.3,0.7,0.9,1.27,0.5
1,d,Fat and sauces,715,0.2,0,39.6,38.6,,0.9,1.4,0.551181102
1,e,unknown,2133,27.9,9.7,54.5,45.2,,9.4,0.44,0.173228346
1,c,Fat and sauces,567,0.1,0,30.7,28.7,1.5,1,1.27,0.5
1,c,Fat and sauces,271,0.1,0,11.9,11.4,,1.4,1.30048,0.512
0,d,Fat and sauces,435,0.1,0.1,23.2,22.8,,1.2,1.80086,0.709
0,d,Fat and sauces,427,0.1,0.1,23.2,22.8,,1.2,1.8,0.708661417
0,d,Fat and sauces,435,0.1,0,23.2,22.8,0,0.9,1.80086,0.709
,d,Fat and sauces,435,0.1,0.1,23.2,22.8,,1.2,1.8,0.708661417
10,e,unknown,2143,25.6,10.4,58.8,53.3,,9.7,0.09,0.035433071
5,e,Beverages,2320,35,34.6,57,10,,2,0.5,0.196850394
0,e,unknown,1700,35,23,0.1,0.1,0,23.7,1.97104,0.776
2,e,unknown,2177,27.7,15.5,60,49.2,1.9,6.8,0.22,0.086614173
1,e,Sugary snacks,2287,33.3,20.4,55.4,54.4,2.2,5.6,0.053,0.020866142
0,a,Cereals and potatoes,1489,0.5,0.1,77,0.1,,9,0,0
0,a,Cereals and potatoes,477,0.4,0.1,15,1,7,8.9,0.8,0.31496063
0,a,Cereals and potatoes,459,0.5,0.05,15.2,0.5,7,7.4,0.7112,0.28
0,a,Cereals and potatoes,423,0.4,0.1,14.2,1,5.6,7.2,0.7,0.275590551
0,c,Fat and sauces,560,0,0,27,27,,1,0.0375,0.01476378
0,a,Cereals and potatoes,373,2.4,0.5,12,4.9,3.8,2.9,0.43,0.169291339
0,a,Fruits and vegetables,359,0.5,0.2,13.3,5,5,4.4,0.68,0.267716535
0,a,Fruits and vegetables,120,0.3,0.1,3.3,0.6,3,1.6,0.65,0.255905512
4,e,Beverages,174,0.1,0,10.3,10.3,,0.1,0.00254,0.001
1,e,unknown,2200,28.5,17.5,60.5,59.5,2.1,5.4,0.381,0.15
0,e,Sugary snacks,2144,36.5,20.9,44.8,41.7,,5.6,0.03,0.011811024
2,d,Fat and sauces,669,0,0,39,33,,0.4,1.6,0.62992126
0,a,Cereals and potatoes,1490,0.5,0,73,4.5,3,12,0.762,0.3
,e,unknown,2264,50,21,0.5,0.5,,22,3.8,1.496062992
3,d,Fat and sauces,863,18,1.6,7.6,5,,4,5.5,2.165354331
3,e,Fat and sauces,2800,73,7,2.5,1,,1.5,1.6002,0.63
0,d,Fat and sauces,430,0.1,0,24,23,,1,2.5,0.984251969
0,d,Fat and sauces,430,0.1,0,24,23,,1,6.35,2.5
1,e,unknown,772,0.1,0.1,41.8,40.6,0.1,4.4,7.366,2.9
6,e,Milk and dairy products,1500,23,18,33,32,,4.2,0.1,0.039370079
9,e,Milk and dairy products,1270,18.2,14.5,31.8,30,,3.18,0.182,0.0715
,e,unknown,1803,12.76,7.49,76.55,71.88,1.96,2.75,0.03,0.011811024
0,d,Fat and sauces,431,0.5,0.1,24,23,,1.2,2.49936,0.984
,e,unknown,2268,34.5,26,57.3,9.4,0,2.1,1.016,0.4
0,e,unknown,2364,35.3,17.5,53.5,42.5,1.5,7.3,0.0762,0.03
1,e,unknown,1997,24.6,14.2,41,40.7,5.9,4.7,0.07,0.027559055
1,b,Fruits and vegetables,130,1.5,0.8,3,0.9,0.8,0.7,0.7112,0.28
4,c,Fat and sauces,2222,60,15,0.5,0.5,,0.5,0.41,0.161417323
1,c,Fruits and vegetables,110,0.9,0.5,3.5,1,0.5,0.7,0.69,0.271653543
1,b,Fruits and vegetables,130,1.5,0.8,3,0.9,0.8,0.7,0.7112,0.28
0,e,unknown,2738,54.7,35.2,0.1,0.1,,42,0.86,0.338582677
,d,Fat and sauces,3000,81,7,0.5,0.5,0.5,1.5,0.8128,0.32
0,c,Beverages,17,0,0,0.5,0.5,0,0.5,0,0
1,e,unknown,3062,88,59,0.5,0.4,,0.7,1.00076,0.394
1,e,Beverages,181,0,0,10.4,10.4,0.4,0.2,0,0
2,e,Sugary snacks,2145,27,13,60,40,3,5.5,0.6,0.236220472
2,e,Sugary snacks,1880,13,5.5,77,31,2,5.5,1.6,0.62992126
7,e,Sugary snacks,2095,23,12,67,33,1.5,5.5,1.5,0.590551181
2,e,unknown,2087,44,18,2.5,0,1.2,24.5,3.556,1.4
3,e,unknown,2384,37.3,17.3,49.5,41.2,8.6,8.6,0.272,0.107086614
7,e,Beverages,1428,0,0,84,77.5,0,0.2,0.12192,0.048
,e,unknown,2384,37.3,17.3,49.5,41.2,,8.6,0.27,0.106299213
1,e,unknown,2226,34.2,10.5,39.4,33.3,4.8,14.3,0.254,0.1
3,e,unknown,2906,78,38.2,0.7,0.7,0,0.5,1.778,0.7
14,e,unknown,1946,15.6,9.4,75.6,69.2,1.3,3.9,0.3,0.118110236
1,e,unknown,1422,31.3,11.2,2.4,1.8,0,13.1,1.9,0.748031496
6,e,Beverages,986,0,0,58,55,,0,0,0
0,e,unknown,1545,32,20,0,0,0,21,3.556,1.4
3,e,unknown,1287,28.1,11,4.5,2,0.5,9.8,1.9,0.748031496
2,e,Milk and dairy products,1007,20,14,1.7,1.7,,14,2.7,1.062992126
0,c,Salty snacks,2153,34,3,45,0.6,,7,0.508,0.2
1,d,Salty snacks,1992,28,2.5,48,0.9,,7.6,1.2,0.472440945
8,e,Beverages,153.8,0,0,9,9,0,0,0,0
0,a,Milk and dairy products,240,0.5,0.3,4.5,4.5,0,8.5,0.254,0.1
0,e,Beverages,134,0,0,7.6,7.6,,0,0,0
0,a,Cereals and potatoes,1492,6.1,0.7,57.2,4.9,7,14.1,0.03,0.011811024
1,a,Fruits and vegetables,318,0,0,19,19,1,0,0,0
0,e,unknown,1395,28.7,10.4,5.4,1.8,1.1,13.7,1.80086,0.709
0,d,Milk and dairy products,1130,17,11.5,0.1,0.1,,29.5,1.6,0.62992126
1,e,unknown,1465,33.3,12.4,4.3,2.9,0.8,9,1.99898,0.787
0,d,Milk and dairy products,1480,27.5,18.5,0.1,0.1,,27,1.4986,0.59
,d,Milk and dairy products,1460,28,19,0.1,0.1,,25,1.5,0.590551181
0,d,Milk and dairy products,1480,27.5,18.5,0.1,0.1,0,27,1.499997,0.59055
0,d,Milk and dairy products,1480,27.5,18.5,0.1,0.1,,27,1.50114,0.591
,d,Milk and dairy products,1490,27.5,18.5,0.1,0.1,,27.5,1.4,0.551181102
2,d,Milk and dairy products,1490,27.5,18.5,0.1,0.1,,27.5,1.39954,0.551
